IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
7e5a4f7a85f4420a6d908ff7acc2af718f0b2ee5	PF08073:IPR012958-PF00628:IPR019787-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462	7	H3AAQ2	1669	PF08073{CHDNT}:IPR012958{CHD_N}[126-179],PF00628{PHD}:IPR019787{Znf_PHD-finger}[420-461],PF00385{Chromo}:IPR023780{Chromo_domain}[593-642],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[676-980],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1008-1120],PF06465{DUF1087}:IPR009463{DUF1087}[1252-1307],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1342-1480]
822298ea2a24b07e43be10c5754c309253245314	PF00176:IPR000330-PF02037:IPR003034-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650	7	C5K4W3	1363	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[205-318],PF02037{SAP}:IPR003034{SAP_dom}[526-558],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[815-882],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[913-1030],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1192-1306]
9d690f84f6d3e670fe8481fe4b567fc28e5b2c0e	PF07496:IPR011124-PF00855:IPR000313-PF00176:IPR000330	7	A0A835SUH2	3698	PF07496{zf-CW}:IPR011124{Znf_CW}[68-111],PF00855{PWWP}:IPR000313{PWWP_dom}[328-377],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[926-1267]
a1dfde94e806c3b615062dafcc66d3cd57f6426a	PF13843:IPR029526-PF00176:IPR000330-PF00271:IPR001650	7	F7EMA8	2061	PF13843{DDE_Tnp_1_7}:IPR029526{PGBD}[612-970],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1078-1379],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1411-1520]
a8bb18b3ba9ebf365f1f81ffa7798feee23b1269	PF12728:IPR041657-PF00176:IPR000330-PF00271:IPR001650	7	A0A1M7E1V9	1023	PF12728{HTH_17}:IPR041657{HTH_17}[6-54],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[132-369],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[526-619]
c158e99a5bf6c1a23a097abf631b57b79a88aeb4	PF07533:IPR006576-PF00176:IPR000330-PF00271:IPR001650-PF14619:IPR029295	7	A0A091TD12	818	PF07533{BRK}:IPR006576{BRK_domain}[7-50],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[146-440],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[470-583],PF14619{SnAC}:IPR029295{SnAC}[678-745]
c855800cda2ec859592c5578c753c90718cfe8c6	PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF00271:IPR001650	7	C5K763	1191	PF00385{Chromo}:IPR023780{Chromo_domain}[367-407],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[490-798],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[832-892],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[920-967]
c8a6a3273a194cbea19540ad25cfa5e3c52efecd	PF08073:IPR012958-PF00628:IPR019787-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462-PF08074:IPR012957-PF08074:IPR012957	7	A0A226MWH2	1966	PF08073{CHDNT}:IPR012958{CHD_N}[145-195],PF00628{PHD}:IPR019787{Znf_PHD-finger}[341-382],PF00385{Chromo}:IPR023780{Chromo_domain}[515-549],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[624-919],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1018-1131],PF06465{DUF1087}:IPR009463{DUF1087}[1300-1351],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1388-1524],PF08074{CHDCT2}:IPR012957{CHD_C2}[1726-1787],PF08074{CHDCT2}:IPR012957{CHD_C2}[1813-1897]
c938a169cb62f2705cce65ce7da87fbee8be688f	PF21196-PF00176:IPR000330-PF00271:IPR001650	7	A0A933F1A6	652	PF21196{PcrA_UvrD_tudor}[2-39],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[153-371],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[441-547]
e1ac2b1c38f624cf088e1ef4042b4dbbeca7cc56	PF12419:IPR022138-PF00176:IPR000330-PF00271:IPR001650-PF00271:IPR001650	7	A0A089LS33	1021	PF12419{DUF3670}:IPR022138{Helicase_SWF/SNF-rel}[308-439],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[503-787],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[823-889],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[915-957]
ee0e20300c151a8e9012c7d297740b82982bb955	PF08797:IPR014905-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650	7	A0A0D3EHT1	644	PF08797{HIRAN}:IPR014905{HIRAN}[40-135],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[215-282],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[368-441],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[504-620]
fc41676940a671baca609da482f31ef310881d22	PF12220:IPR022023-PF00076:IPR000504-PF00176:IPR000330-PF00176:IPR000330-PF00097:IPR018957	7	A0A4T0MES5	1951	PF12220{U1snRNP70_N}:IPR022023{U1snRNP70_N}[26-129],PF00076{RRM_1}:IPR000504{RRM_dom}[140-209],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1216-1468],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1553-1731],PF00097{zf-C3HC4}:IPR018957{Znf_C3HC4_RING-type}[1819-1851]
066f0a9fc092c4d3a216f2a05416a90a52a25180	PF13892:IPR020838-PF00176:IPR000330-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650	6	C3ZMU1	1878	PF13892{DBINO}:IPR020838{DBINO}[237-367],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[475-522],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[527-615],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[867-1014],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1425-1532]
253d50d3e29493659fb743d4031a5664da1f49e6	PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF13907:IPR025260-PF00266:IPR000192	6	A0A498K6Z9	2158	PF00385{Chromo}:IPR023780{Chromo_domain}[530-582],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[633-906],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[936-1049],PF13907{CHD1-like_C}:IPR025260{CHD1-like_C}[1507-1601],PF00266{Aminotran_5}:IPR000192{Aminotrans_V_dom}[1772-2014]
2582edf1731795c15807223ca52aa4cbbb7ff256	PF03118:IPR011260-PF12419:IPR022138-PF00176:IPR000330-PF00271:IPR001650	6	A0A7X7JYB5	1126	PF03118{RNA_pol_A_CTD}:IPR011260{RNAP_asu_C}[9-61],PF12419{DUF3670}:IPR022138{Helicase_SWF/SNF-rel}[473-603],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[654-934],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[950-1063]
348ca29aee2af728d47d577636b0a285512865c7	PF00385:IPR023780-PF00176:IPR000330-PF13907:IPR025260	6	A0A0C4EXE5	1333	PF00385{Chromo}:IPR023780{Chromo_domain}[164-221],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[260-535],PF13907{CHD1-like_C}:IPR025260{CHD1-like_C}[1109-1159]
3f6e24b4da586cc6992651dff410c25394a33a0d	PF00176:IPR000330-PF21325:IPR048686-PF13445:IPR027370	6	A0A1S4AZF6	1304	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[287-789],PF21325{SHPRH_helical-1st}:IPR048686{SHPRH_helical_1st}[805-884],PF13445{zf-RING_UBOX}:IPR027370{Znf-RING_euk}[1161-1190]
4634155379772e52ba079e4e4974e6acfd775e73	PF13091:IPR025202-PF00176:IPR000330-PF00271:IPR001650-PF01797:IPR002686	6	A0A523IA65	1297	PF13091{PLDc_2}:IPR025202{PLD-like_dom}[78-195],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[334-474],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[661-766],PF01797{Y1_Tnp}:IPR002686{Transposase_17}[1006-1094]
4b36c62f207a4544300222da3ac2ccf1239286e4	PF00628:IPR019787-PF23011-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462-PF08074:IPR012957	6	A0A1I8FYZ3	1671	PF00628{PHD}:IPR019787{Znf_PHD-finger}[281-322],PF23011{PHD-1st_NSD}[349-390],PF00385{Chromo}:IPR023780{Chromo_domain}[516-565],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[639-936],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[963-1076],PF06465{DUF1087}:IPR009463{DUF1087}[1202-1255],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1302-1431],PF08074{CHDCT2}:IPR012957{CHD_C2}[1532-1663]
506fb7a2ef00cb5f8adfcc02944d6c64a1895d7c	PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650-PF00271:IPR001650	6	J7M4R5	1267	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[174-444],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[669-809],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1011-1072],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1159-1230]
529dd2f1e7aa362b6e976744dc0d2fda4efb84b3	PF08797:IPR014905-PF00176:IPR000330-PF00176:IPR000330	6	A0A0J8TK40	757	PF08797{HIRAN}:IPR014905{HIRAN}[36-145],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[283-517],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[532-647]
5601787996f6eb1683c38b359578aeb864f3d948	PF00385:IPR023780-PF00385:IPR023780-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650-PF07533:IPR006576	6	A0A674CYD6	2970	PF00385{Chromo}:IPR023780{Chromo_domain}[292-353],PF00385{Chromo}:IPR023780{Chromo_domain}[376-428],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[464-615],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[618-702],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[741-849],PF07533{BRK}:IPR006576{BRK_domain}[2569-2612]
5940a9d22f1d69660de564f31935e0742b1b7b02	PF08073:IPR012958-PF00628:IPR019787-PF00628:IPR019787-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462-PF08074:IPR012957-PF01189:IPR049560	6	V8NU88	2554	PF08073{CHDNT}:IPR012958{CHD_N}[159-211],PF00628{PHD}:IPR019787{Znf_PHD-finger}[368-409],PF00628{PHD}:IPR019787{Znf_PHD-finger}[447-488],PF00385{Chromo}:IPR023780{Chromo_domain}[619-668],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[724-1019],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1047-1159],PF06465{DUF1087}:IPR009463{DUF1087}[1288-1341],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1376-1514],PF08074{CHDCT2}:IPR012957{CHD_C2}[1727-1855],PF01189{Methyltr_RsmB-F}:IPR049560{MeTrfase_RsmB-F_NOP2_cat}[2224-2432]
5e0400d14dc2ec240b639bdff6653bb3f7fab650	PF00385:IPR023780-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650-PF07533:IPR006576	6	A0A183MPV4	3829	PF00385{Chromo}:IPR023780{Chromo_domain}[1295-1328],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1371-1526],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1563-1691],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1728-1839],PF07533{BRK}:IPR006576{BRK_domain}[3368-3403]
6114c4552eeeab598bdd528f956dd9109ca6ce9e	PF00181:IPR022666-PF03947:IPR022669-PF00176:IPR000330-PF00271:IPR001650	6	A0A4T0J6W8	1249	PF00181{Ribosomal_L2}:IPR022666{Ribosomal_uL2_RNA-bd_dom}[114-192],PF03947{Ribosomal_L2_C}:IPR022669{Ribosomal_uL2_C}[200-326],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[489-831],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1086-1186]
6a233bea16b0c9c234da3a8a4a04d4822873b7f8	PF09011:IPR009071-PF00176:IPR000330	6	A0A6H5LCC1	352	PF09011{HMG_box_2}:IPR009071{HMG_box_dom}[5-75],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[268-349]
6aedc5f4ff3e9e5b79ea1c277a432c4c4f55b999	PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF07533:IPR006576-PF00828:IPR021131	6	A0AAE9E0F0	3112	PF00385{Chromo}:IPR023780{Chromo_domain}[1051-1099],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[1136-1422],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1459-1571],PF07533{BRK}:IPR006576{BRK_domain}[2595-2635],PF00828{Ribosomal_L27A}:IPR021131{Ribosomal_uL15/eL18}[2900-2987]
74fc9c02517f2551cfdf7838381228bcae7f1727	PF18840:IPR041045-PF18824:IPR040789-PF02384:IPR003356-PF00176:IPR000330-PF00271:IPR001650	6	D4JDL2	3253	PF18840{LPD25}:IPR041045{LPD25}[1339-1445],PF18824{LPD11}:IPR040789{LPD11}[1457-1522],PF02384{N6_Mtase}:IPR003356{DNA_methylase_A-5}[1728-1926],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[2447-2624],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[2871-2954]
776548c20b55f49fee498dae9d03e383bf35370b	PF22763:IPR054468-PF00176:IPR000330-PF00271:IPR001650	6	I0S933	4100	PF22763{NrS1-1_pol-like_HBD}:IPR054468{NrSPol-like_HBD}[238-299],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[3079-3439],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[3478-3583]
7a7f0287449e96a11f44b8aa621856f926c5a0f8	PF07496:IPR011124-PF00855:IPR000313-PF00176:IPR000330-PF00271:IPR001650	6	A0A2K3D5A0	3660	PF07496{zf-CW}:IPR011124{Znf_CW}[68-111],PF00855{PWWP}:IPR000313{PWWP_dom}[325-375],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[907-1238],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1316-1441]
7e6080ccabda4e222fba85e590d0ec6405e8645b	PF13001:IPR024372-PF00176:IPR000330-PF00271:IPR001650	6	A0A016U5U1	2640	PF13001{Ecm29}:IPR024372{Ecm29_}[20-508],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[2091-2378],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[2449-2561]
8ab1a2143e871438948089ac6f6f5061c962628c	PF00176:IPR000330-PF00271:IPR001650-PF02582:IPR003734	6	A0A7J6LRF7	1467	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[112-403],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[465-559],PF02582{DUF155}:IPR003734{DUF155}[916-1094]
8d14de9d84df3f9e7fce5a0b47aa4e63393815ef	PF01699:IPR004837-PF01699:IPR004837-PF08658:IPR013967-PF00176:IPR000330-PF00271:IPR001650	6	A0A099NZG3	1406	PF01699{Na_Ca_ex}:IPR004837{NaCa_Exmemb}[62-220],PF01699{Na_Ca_ex}:IPR004837{NaCa_Exmemb}[427-547],PF08658{Rad54_N}:IPR013967{Rad54_N}[591-791],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[819-1126],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1164-1278]
8ed74a6cb1a6eb5ec7792e29f78e212408ee48d7	PF12419:IPR022138-PF14890-PF00176:IPR000330-PF00271:IPR001650	6	K9RAN0	1271	PF12419{DUF3670}:IPR022138{Helicase_SWF/SNF-rel}[422-556],PF14890{Intein_splicing}[681-824],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[824-1076],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1091-1205]
8f359094137d4afa590b27dbfe7e3bbe8f704a71	PF07529:IPR014012-PF07533:IPR006576-PF00176:IPR000330-PF00271:IPR001650-PF00439:IPR001487	6	A0A2I0LIZ9	1141	PF07529{HSA}:IPR014012{HSA_dom}[155-224],PF07533{BRK}:IPR006576{BRK_domain}[306-349],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[448-743],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[773-865],PF00439{Bromodomain}:IPR001487{Bromodomain}[1000-1068]
945a0ba7a2ea4baf45ebccf788921a971b2ea667	PF00176:IPR000330-PF00271:IPR001650-PF18585:IPR040934	6	R1GF05	1134	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[231-516],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[543-655],PF18585{zf-CCCH_6}:IPR040934{Znf-CCCH_6}[962-1014]
95ef93c5cc70ad0b8c4c1dccd3dd8166e444c50d	PF15790:IPR031575-PF00176:IPR000330-PF00271:IPR001650	6	A0A6I9Y6M6	2887	PF15790{EP400_N}:IPR031575{EP400_N}[1-497],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[944-1223],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1763-1877]
a3a2634318b67a494f5e06bf7504a85b15672252	PF14826:IPR029148-PF00557:IPR000994-PF22042:IPR053905-PF00176:IPR000330-PF00271:IPR001650	6	A0A194YM58	1593	PF14826{FACT-Spt16_Nlob}:IPR029148{FACT-Spt16_Nlobe}[17-176],PF00557{Peptidase_M24}:IPR000994{Pept_M24}[241-426],PF22042{EF-G_D2}:IPR053905{EF-G-like_DII}[807-895],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[953-1215],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1272-1385]
a6b52bfe22dae9b033a28727e270e3c5f4ccaaf1	PF00176:IPR000330-PF14773:IPR029256	6	H0EDE2	545	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[180-221],PF14773{VIGSSK}:IPR029256{Heliccase-ass-bd}[322-381]
a7b783593107abdbd080cb691cea9ddd29a55d0f	PF08658:IPR013967-PF00176:IPR000330-PF00271:IPR001650-PF03849:IPR004598-PF18307:IPR040662	6	A0A2N1JGJ1	1241	PF08658{Rad54_N}:IPR013967{Rad54_N}[41-217],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[243-550],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[583-697],PF03849{Tfb2}:IPR004598{TFIIH_p52/Tfb2}[829-1182],PF18307{Tfb2_C}:IPR040662{Tfb2_C}[1197-1231]
a7d4692606bc33114474ab2485dba87ce6b9aa1a	PF07529:IPR014012-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650-PF00397:IPR001202	6	A0A3F2RDQ6	1254	PF07529{HSA}:IPR014012{HSA_dom}[146-198],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[491-604],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[609-766],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[787-894],PF00397{WW}:IPR001202{WW_dom}[1170-1197]
ae34d69318668bc604a0fba54122401a8a6d6839	PF15446:IPR041684-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650	6	A0A0F8DAK5	1341	PF15446{zf-PHD-like}:IPR041684{Znf-PHD-like}[2-137],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[365-408],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[411-596],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[635-747]
b033e749694c4410b162893d744c11ec3f88b485	PF05508:IPR008812-PF00176:IPR000330-PF00271:IPR001650	6	A0A1B7YFE2	1681	PF05508{Ran-binding}:IPR008812{Ran_GTP-bd-rel}[1-385],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[857-1187],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1457-1567]
c19631a82be8e7d3856a8db28bb35d285021390d	PF00176:IPR000330-PF00176:IPR000330-PF14634:IPR001841-PF00271:IPR001650	6	B6HJ02	943	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[205-358],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[373-523],PF14634{zf-RING_5}:IPR001841{Znf_RING}[608-657],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[743-853]
c64dd5856abf0e8a6473fd74c92ccd6ad5e91864	PF00385:IPR023780-PF00176:IPR000330-PF07533:IPR006576	6	W5KQJ9	2867	PF00385{Chromo}:IPR023780{Chromo_domain}[341-393],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[429-715],PF07533{BRK}:IPR006576{BRK_domain}[2464-2507]
ce2d1007bf8f76dda1ee4e3a829ffd56be80cd03	PF08073:IPR012958-PF00628:IPR019787-PF00176:IPR000330-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462-PF08074:IPR012957	6	A0A5A9NDD3	1901	PF08073{CHDNT}:IPR012958{CHD_N}[164-215],PF00628{PHD}:IPR019787{Znf_PHD-finger}[412-453],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[652-820],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[831-924],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[951-1064],PF06465{DUF1087}:IPR009463{DUF1087}[1192-1247],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1284-1420],PF08074{CHDCT2}:IPR012957{CHD_C2}[1632-1781]
cf04daec0c6022bf0aef0d90617c077de7e1893b	PF02845:IPR003892-PF00176:IPR000330	6	A0A8B6H711	545	PF02845{CUE}:IPR003892{CUE}[148-186],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[466-533]
da9fc24423e196fb01faab1d50a5d3484418bdda	PF08073:IPR012958-PF00628:IPR019787-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650	6	A0A3M7SZV5	1186	PF08073{CHDNT}:IPR012958{CHD_N}[45-95],PF00628{PHD}:IPR019787{Znf_PHD-finger}[276-317],PF00385{Chromo}:IPR023780{Chromo_domain}[524-557],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[634-928],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[955-1068]
db103d7f480362b4d3c215bf75443d6a54a63396	PF18337:IPR040766-PF00176:IPR000330	6	A0A377CH60	525	PF18337{Tudor_RapA}:IPR040766{Tudor_2_RapA}[2-65],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[119-390]
dcae94670a1852521c93e49dc5278e19774206e9	PF00385:IPR023780-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF18196:IPR041150	6	C4JQU3	1358	PF00385{Chromo}:IPR023780{Chromo_domain}[289-335],PF00385{Chromo}:IPR023780{Chromo_domain}[376-425],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[463-743],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[771-884],PF18196{Cdh1_DBD_1}:IPR041150{Cdh1_DBD}[1096-1157]
dd3a690f93f5905ff86a11d6cfcd38a4e2bb35ea	PF03765:IPR011074-PF00650:IPR001251-PF00176:IPR000330-PF00271:IPR001650	6	A0A3P6ABF5	1459	PF03765{CRAL_TRIO_N}:IPR011074{CRAL/TRIO_N_dom}[65-104],PF00650{CRAL_TRIO}:IPR001251{CRAL-TRIO_dom}[133-294],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[923-1208],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1270-1383]
dfaf7c290061d3afa5f446a84e172261a16e3a33	PF00628:IPR019787-PF00385:IPR023780-PF00385:IPR023780-PF00176:IPR000330-PF00271:IPR001650-PF06465:IPR009463-PF06461:IPR009462-PF07432:IPR010886	6	A0A176WQC4	1766	PF00628{PHD}:IPR019787{Znf_PHD-finger}[272-313],PF00385{Chromo}:IPR023780{Chromo_domain}[321-376],PF00385{Chromo}:IPR023780{Chromo_domain}[416-462],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[513-814],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[842-948],PF06465{DUF1087}:IPR009463{DUF1087}[1119-1160],PF06461{CHDII_SANT-like}:IPR009462{CHD_II_SANT-like}[1210-1338],PF07432{Hc1}:IPR010886{Hc1}[1583-1628]
e0b8f7c277073bf29af26b6f939d5abe76b639bd	PF00176:IPR000330-PF00097:IPR018957-PF00271:IPR001650-PF00173:IPR001199-PF02771:IPR013786-PF02770:IPR006091-PF00441:IPR009075	6	A0A137QAD2	1457	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[194-524],PF00097{zf-C3HC4}:IPR018957{Znf_C3HC4_RING-type}[545-586],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[626-749],PF00173{Cyt-b5}:IPR001199{Cyt_B5-like_heme/steroid-bd}[938-995],PF02771{Acyl-CoA_dh_N}:IPR013786{AcylCoA_DH/ox_N}[1042-1167],PF02770{Acyl-CoA_dh_M}:IPR006091{Acyl-CoA_Oxase/DH_mid-dom}[1172-1260],PF00441{Acyl-CoA_dh_1}:IPR009075{AcylCo_DH/oxidase_C}[1272-1442]
e18a88f87ffe8aa4a55ac2d90263d521b8965ab7	PF08455:IPR013663-PF08455:IPR013663-PF00176:IPR000330-PF00271:IPR001650	6	U2N8B3	919	PF08455{SNF2_assoc}:IPR013663{Helicase_SWF/SNF/SWI_bac}[198-330],PF08455{SNF2_assoc}:IPR013663{Helicase_SWF/SNF/SWI_bac}[346-443],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[476-735],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[747-859]
efd65bddf4a36a86d8a22b5644823ac95a654b4a	PF00176:IPR000330-PF15227-PF00271:IPR001650	6	D7G0S9	1307	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[594-963],PF15227{zf-C3HC4_4}[988-1029],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1101-1214]
002abe43dabb7189018d915121fc65ff9d8ee19f	PF08797:IPR014905-PF00176:IPR000330-PF14634:IPR001841-PF00271:IPR001650	5	A0A074RSS2	1169	PF08797{HIRAN}:IPR014905{HIRAN}[171-286],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[457-844],PF14634{zf-RING_5}:IPR001841{Znf_RING}[900-947],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[999-1113]
03f16d07824c408ea53291d80cb17a8ccf658b71	PF00176:IPR000330-PF00271:IPR001650-PF05148:IPR007823	5	A0A1G2MH14	1607	PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[816-1053],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[1091-1202],PF05148{Methyltransf_8}:IPR007823{RRP8}[1328-1466]
1549dfe7031dd22c587c7fdc7c83087dff98b4ac	PF00583:IPR000182-PF00176:IPR000330-PF00271:IPR001650	5	M2SJ73	1010	PF00583{Acetyltransf_1}:IPR000182{GNAT_dom}[13-102],PF00176{SNF2-rel_dom}:IPR000330{SNF2_N}[327-593],PF00271{Helicase_C}:IPR001650{Helicase_C-like}[767-878]
